Waybill Date,Origin,Origin-St,Destination,Destination-St,Commodity,Railcars-Containers,Rail-Miles,Net-Weight-Tons,Metric-Tonnes,Rail-km,Rail-GHG-Emissions-Tonnes,Truck-GHG-Emissions-Tonnes
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Fruits and vegetables (non-edible),1,2757.8,17,15.42,4438.13,0.87,5.28
2024-10-07,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Fruit juice,1,764.1,24,21.77,1229.67,0.34,2.07
2024-08-09,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,"Bees, leaf cutter",1,3073.8,11,9.98,4946.67,0.63,3.81
2024-09-16,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Gingko biloba,1,2457.7,13,11.79,3955.18,0.6,3.6
2024-09-18,FAIRVIEW COVE IMPEX,NS,MONTREAL TASCH YARD,PQ,Beets,1,764.1,15,13.61,1229.67,0.21,1.29
2024-08-06,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Rheas,1,3073.8,4,3.63,4946.67,0.23,1.39
2024-09-17,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Kiwi fruit,1,764.1,28,25.4,1229.67,0.4,2.41
2024-10-04,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,"Grain (pellets, screenings, silage)",1,764.1,31,28.12,1229.67,0.44,2.67
2024-08-27,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Milk and cream (cattle),1,3073.8,14,12.7,4946.67,0.8,4.85
2024-08-09,ROBERTS BANK,BC,MALPORT,ON,Taiwanese chickens,1,2765.7,7,6.35,4450.84,0.36,2.18
2024-10-02,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Wood,1,1101.2,10,9.07,1772.16,0.21,1.24
2024-08-27,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Sage,1,2757.8,16,14.52,4438.13,0.82,4.97
2024-09-10,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,"Cattle, calves",1,1101.2,7,6.35,1772.16,0.14,0.87
2024-10-03,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Ranch fur operators other feed expenses (itemized),1,1101.2,7,6.35,1772.16,0.14,0.87
2024-09-06,ROBERTS BANK,BC,MALPORT,ON,Chickens (non-supply managed),1,2765.7,7,6.35,4450.84,0.36,2.18
2024-09-16,ROBERTS BANK,BC,WINNIPEG SYMING YAR,MB,Chinese vegetables,1,1566.3,16,14.52,2520.65,0.47,2.83
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Milk and cream (non-supply managed),1,2757.8,13,11.79,4438.13,0.67,4.04
2024-09-13,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,"Bees, leaf cutter",1,1101.2,21,19.05,1772.16,0.43,2.61
2024-09-13,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Cucumbers,1,1101.2,21,19.05,1772.16,0.43,2.61
2024-08-14,VANCOUVER INTER TER,BC,FAIRVIEW COVE IMPEX,NS,Custom feedlot operator income (itemized invoices) – Qualifying feed and protein supplements,1,3802.4,27,24.49,6119.2,1.91,11.57
2024-08-16,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Echinacea,1,2757.8,6,5.44,4438.13,0.31,1.87
2024-08-06,ROBERTS BANK,BC,MALPORT,ON,Groundhogs/Hedgehogs,1,2765.7,9,8.16,4450.84,0.46,2.81
2024-08-16,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Lettuce,1,3073.8,10,9.07,4946.67,0.57,3.47
2024-08-27,ROBERTS BANK,BC,EDMONTON INTER TERM,AB,Horseradish,1,766.3,11,9.98,1233.21,0.16,0.95
2024-08-09,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Vegetable marrow,1,2457.7,14,12.7,3955.18,0.64,3.88
2024-08-16,ROBERTS BANK,BC,MEMPHIS INTER TERM,TN,Swine,1,2931.1,8,7.26,4717.02,0.44,2.64
2024-09-25,FAIRVIEW COVE IMPEX,NS,MALPORT,ON,Coriander,1,1100.3,22,19.96,1770.71,0.45,2.73
2024-09-26,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Rhubarb,1,1101.2,19,17.24,1772.16,0.39,2.36
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Faba beans,1,2757.8,6,5.44,4438.13,0.31,1.87
2024-08-27,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Dill,1,2457.7,3,2.72,3955.18,0.14,0.83
2024-09-17,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Turkeys (non-supply managed),1,764.1,23,20.87,1229.67,0.33,1.98
2024-08-09,ROBERTS BANK,BC,CALGARY LOG PARK,AB,Broccoli,1,978.5,11,9.98,1574.7,0.2,1.21
2024-09-24,CALGARY LOG PARK,AB,ROBERTS BANK,BC,Trees (fruit and ornamental),1,988.7,28,25.4,1591.11,0.52,3.12
2024-08-16,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Cucumbers,1,2757.8,17,15.42,4438.13,0.87,5.28
2024-09-18,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Ginseng,1,1101.2,19,17.24,1772.16,0.39,2.36
2024-08-16,ROBERTS BANK,BC,DETROIT INTER TERM,MI,Grapefruit,1,2737.3,20,18.14,4405.14,1.02,6.17
2024-08-23,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Apricots,1,2757.8,13,11.79,4438.13,0.67,4.04
2024-09-13,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Quinoa,1,1101.2,13,11.79,1772.16,0.27,1.61
2024-09-13,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Blueberries,1,1101.2,13,11.79,1772.16,0.27,1.61
2024-08-28,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Leeks,1,1101.2,21,19.05,1772.16,0.43,2.61
2024-08-09,ROBERTS BANK,BC,DETROIT INTER TERM,MI,Bedding plants,1,2737.3,20,18.14,4405.14,1.02,6.17
2024-08-16,ROBERTS BANK,BC,MALPORT,ON,Lettuce,1,2765.7,8,7.26,4450.84,0.41,2.49
2024-10-02,MONTREAL TASCH YARD,PQ,ROBERTS BANK,BC,Cucumbers,1,3066.6,27,24.49,4935.08,1.54,9.33
2024-08-27,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Ostriches,1,3073.8,7,6.35,4946.67,0.4,2.43
2024-08-06,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Turnips,1,1101.2,8,7.26,1772.16,0.16,0.99
2024-09-06,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Donkeys/Mules,1,2757.8,7,6.35,4438.13,0.36,2.18
2024-08-20,CALGARY LOG PARK,AB,ROBERTS BANK,BC,Grapefruit,1,988.7,30,27.22,1591.11,0.55,3.34
2024-08-16,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Cilantro,1,3073.8,9,8.16,4946.67,0.52,3.12
2024-09-06,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Chervil,1,2457.7,8,7.26,3955.18,0.37,2.22
2024-08-09,ROBERTS BANK,BC,DETROIT INTER TERM,MI,Manure,1,2737.3,4,3.63,4405.14,0.2,1.23
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,St. John's wort,1,2757.8,15,13.61,4438.13,0.77,4.66
2024-09-10,ROBERTS BANK,BC,MALPORT,ON,Fish meal,1,2765.7,10,9.07,4450.84,0.52,3.12
2024-08-27,ROBERTS BANK,BC,CALGARY LOG PARK,AB,"Cattle, cows and bulls",1,978.5,8,7.26,1574.7,0.15,0.88
2024-09-23,CALGARY LOG PARK,AB,ROBERTS BANK,BC,Green peas,1,988.7,30,27.22,1591.11,0.55,3.34
2024-08-22,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Oilseed radish,1,1101.2,13,11.79,1772.16,0.27,1.61
2024-09-16,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Collards,1,2757.8,12,10.89,4438.13,0.62,3.73
2024-08-18,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Rye,1,764.1,28,25.4,1229.67,0.4,2.41
2024-08-27,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Prepared feed and protein supplements (itemized),1,2457.7,6,5.44,3955.18,0.27,1.66
2024-09-06,ROBERTS BANK,BC,MALPORT,ON,Flowers and ornamental foliage,1,2765.7,10,9.07,4450.84,0.52,3.12
2024-09-06,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Sunflowers,1,3073.8,27,24.49,4946.67,1.55,9.36
2024-08-27,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Kenaf,1,2757.8,23,20.87,4438.13,1.18,7.15
2024-09-04,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Tomatoes,1,1101.2,17,15.42,1772.16,0.35,2.11
2024-08-16,ROBERTS BANK,BC,MALPORT,ON,Deferred bison,1,2765.7,17,15.42,4450.84,0.88,5.3
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Canary seed,1,2757.8,18,16.33,4438.13,0.92,5.6
2024-09-06,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Khorasan wheat/Kamut,1,2757.8,14,12.7,4438.13,0.72,4.35
2024-08-09,ROBERTS BANK,BC,DETROIT INTER TERM,MI,Mink,1,2737.3,21,19.05,4405.14,1.07,6.48
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Turkeys,1,2757.8,17,15.42,4438.13,0.87,5.28
2024-08-16,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Rye,1,2457.7,11,9.98,3955.18,0.5,3.05
2024-08-27,ROBERTS BANK,BC,EDMONTON INTER TERM,AB,Radish,1,766.3,22,19.96,1233.21,0.31,1.9
2024-09-06,ROBERTS BANK,BC,ARCADIA,WI,Chinese vegetables,1,2255.4,6,5.44,3629.62,0.25,1.53
2024-09-26,CALGARY LOG PARK,AB,ROBERTS BANK,BC,Custom feedlot operator income (itemized invoices) – Qualifying feed and protein supplements,1,988.7,30,27.22,1591.11,0.55,3.34
2024-09-10,FAIRVIEW COVE IMPEX,NS,MONTREAL TASCH YARD,PQ,Rye,1,764.1,2,1.81,1229.67,0.03,0.17
2024-08-16,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,"Cattle, purebred breeding",1,764.1,22,19.96,1229.67,0.31,1.89
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Other custom feeding expenses (itemized),1,2757.8,5,4.54,4438.13,0.26,1.55
2024-08-06,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Other custom feeding income (itemized),1,1101.2,28,25.4,1772.16,0.57,3.48
2024-09-09,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Beets,1,1101.2,29,26.31,1772.16,0.59,3.6
2024-08-06,ROBERTS BANK,BC,MALPORT,ON,Vegetable marrow,1,2765.7,14,12.7,4450.84,0.72,4.36
2024-08-27,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Strawberries,1,2757.8,13,11.79,4438.13,0.67,4.04
2024-08-06,ROBERTS BANK,BC,ARCADIA,WI,"Cattle, purebred breeding",1,2255.4,6,5.44,3629.62,0.25,1.53
2024-08-27,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,"Forage (including pellets, silage)",1,2457.7,5,4.54,3955.18,0.23,1.39
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Monarda,1,2757.8,4,3.63,4438.13,0.21,1.24
2024-09-13,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Mixed grain,1,1101.2,15,13.61,1772.16,0.31,1.86
2024-09-13,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Elk velvet,1,1101.2,15,13.61,1772.16,0.31,1.86
2024-09-16,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Bedding plants,1,2757.8,23,20.87,4438.13,1.18,7.15
2024-08-09,ROBERTS BANK,BC,MALPORT,ON,Taiwanese chickens,1,2765.7,10,9.07,4450.84,0.52,3.12
2024-09-16,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Deferred bison,1,2457.7,14,12.7,3955.18,0.64,3.88
2024-08-06,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Leeks,1,3073.8,9,8.16,4946.67,0.52,3.12
2024-09-11,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Bedding plants,1,764.1,20,18.14,1229.67,0.28,1.72
2024-09-10,FAIRVIEW COVE IMPEX,NS,VANCOUVER INTER TER,BC,Kohlrabi,1,3795.3,8,7.26,6107.78,0.57,3.42
2024-09-16,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Witloof chicory,1,2757.8,14,12.7,4438.13,0.72,4.35
2024-08-01,SASKATOON INTER TER,SK,FAIRVIEW COVE IMPEX,NS,Sugar beets (including molasses),1,2744.5,30,27.22,4416.72,1.53,9.28
2024-09-17,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Wheat,1,1101.2,13,11.79,1772.16,0.27,1.61
2024-08-27,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Cabbage,1,2757.8,17,15.42,4438.13,0.87,5.28
2024-09-27,ROBERTS BANK,BC,MEMPHIS INTER TERM,TN,Goats,1,2931.1,13,11.79,4717.02,0.71,4.3
2024-08-16,ROBERTS BANK,BC,MALPORT,ON,Wine,1,2765.7,15,13.61,4450.84,0.77,4.68
2024-08-09,ROBERTS BANK,BC,MALPORT,ON,Custom feeding expenses (non-itemized),1,2765.7,12,10.89,4450.84,0.62,3.74
2024-09-13,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,St. John's wort,1,1101.2,16,14.52,1772.16,0.33,1.99
2024-09-25,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Trees (fruit and ornamental),1,1101.2,23,20.87,1772.16,0.47,2.86
2024-08-01,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Strawberries,1,1101.2,19,17.24,1772.16,0.39,2.36
2024-09-04,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,"Chickens, eggs for consumption",1,764.1,22,19.96,1229.67,0.31,1.89
2024-08-09,FAIRVIEW COVE IMPEX,NS,MONTREAL TASCH YARD,PQ,Elk velvet,1,764.1,23,20.87,1229.67,0.33,1.98
2024-09-27,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Milk and cream (cattle),1,3073.8,16,14.52,4946.67,0.92,5.54
2024-09-26,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Sweet peas,1,764.1,28,25.4,1229.67,0.4,2.41
2024-08-09,FAIRVIEW COVE IMPEX,NS,MONTREAL TASCH YARD,PQ,Straw,1,764.1,24,21.77,1229.67,0.34,2.07
2024-08-09,ROBERTS BANK,BC,MALPORT,ON,Mushrooms (including spawn),1,2765.7,16,14.52,4450.84,0.82,4.99
2024-08-15,WINNIPEG SYMING YAR,MB,FAIRVIEW COVE IMPEX,NS,Bedding plants,1,2270.5,26,23.59,3653.92,1.1,6.65
2024-08-16,ROBERTS BANK,BC,MALPORT,ON,Nuts (all),1,2765.7,7,6.35,4450.84,0.36,2.18
2024-09-16,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Apricots,1,1101.2,2,1.81,1772.16,0.04,0.25
2024-08-09,ROBERTS BANK,BC,CALGARY LOG PARK,AB,Rheas,1,978.5,5,4.54,1574.7,0.09,0.55
2024-09-05,CALGARY LOG PARK,AB,ROBERTS BANK,BC,Deferred bovine cattle,1,988.7,28,25.4,1591.11,0.52,3.12
2024-08-09,ROBERTS BANK,BC,DETROIT INTER TERM,MI,Oregano,1,2737.3,3,2.72,4405.14,0.15,0.93
2024-08-27,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Peaches,1,2757.8,13,11.79,4438.13,0.67,4.04
2024-08-27,ROBERTS BANK,BC,MALPORT,ON,Elk velvet,1,2765.7,13,11.79,4450.84,0.67,4.05
2024-08-28,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Wild boar,1,1101.2,19,17.24,1772.16,0.39,2.36
2024-09-06,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,"Cattle, cows and bulls",1,3073.8,15,13.61,4946.67,0.86,5.2
2024-08-16,ROBERTS BANK,BC,DETROIT INTER TERM,MI,Pheasants,1,2737.3,9,8.16,4405.14,0.46,2.78
2024-09-06,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Onions,1,2757.8,14,12.7,4438.13,0.72,4.35
2024-08-06,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Ranch fur operators other feed expenses (itemized),1,2757.8,6,5.44,4438.13,0.31,1.87
2024-09-06,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Tomatoes,1,1101.2,7,6.35,1772.16,0.14,0.87
2024-08-10,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Deferred elk,1,1101.2,14,12.7,1772.16,0.29,1.74
2024-09-24,CALGARY LOG PARK,AB,ROBERTS BANK,BC,Bok choi,1,988.7,30,27.22,1591.11,0.55,3.34
2024-10-07,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Prepared feed and protein supplements (itemized),1,764.1,26,23.59,1229.67,0.37,2.24
2024-08-27,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Lavender,1,3073.8,11,9.98,4946.67,0.63,3.81
2024-08-06,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Emus,1,2757.8,7,6.35,4438.13,0.36,2.18
2024-08-02,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Mushrooms (including spawn),1,764.1,21,19.05,1229.67,0.3,1.81
2024-08-27,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Prepared feed and purchases (non-itemized),1,3073.8,8,7.26,4946.67,0.46,2.77
2024-08-27,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Bison,1,3073.8,8,7.26,4946.67,0.46,2.77
2024-10-01,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Mink,1,1101.2,7,6.35,1772.16,0.14,0.87
2024-08-09,ROBERTS BANK,BC,MALPORT,ON,Peaches,1,2765.7,6,5.44,4450.84,0.31,1.87
2024-08-20,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Basil,1,764.1,25,22.68,1229.67,0.36,2.15
2024-09-10,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Pumpkins,1,1101.2,8,7.26,1772.16,0.16,0.99
2024-08-27,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Chick peas/Garbanzo beans,1,2457.7,9,8.16,3955.18,0.41,2.49
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Anise,1,2757.8,7,6.35,4438.13,0.36,2.18
2024-08-09,ROBERTS BANK,BC,MALPORT,ON,Kiwi fruit,1,2765.7,22,19.96,4450.84,1.13,6.86
2024-09-24,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Turnips,1,1101.2,13,11.79,1772.16,0.27,1.61
2024-08-16,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Potatoes and by-products,1,2757.8,26,23.59,4438.13,1.34,8.08
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Khorasan wheat/Kamut,1,2757.8,12,10.89,4438.13,0.62,3.73
2024-08-28,FAIRVIEW COVE IMPEX,NS,MALPORT,ON,Cannabis,1,1100.3,3,2.72,1770.71,0.06,0.37
2024-09-16,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Goats,1,1101.2,17,15.42,1772.16,0.35,2.11
2024-08-09,ROBERTS BANK,BC,EDMONTON INTER TERM,AB,Endive,1,766.3,23,20.87,1233.21,0.33,1.99
2024-10-01,FAIRVIEW COVE IMPEX,NS,MONTREAL TASCH YARD,PQ,Rutabagas,1,764.1,4,3.63,1229.67,0.06,0.34
2024-08-09,ROBERTS BANK,BC,MALPORT,ON,Seeds and bulbs,1,2765.7,8,7.26,4450.84,0.41,2.49
2024-09-05,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Rosemary,1,1101.2,19,17.24,1772.16,0.39,2.36
2024-08-06,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Spelt,1,3073.8,4,3.63,4946.67,0.23,1.39
2024-09-26,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Kenaf,1,764.1,18,16.33,1229.67,0.26,1.55
2024-08-16,ROBERTS BANK,BC,MEMPHIS INTER TERM,TN,Deferred sheep,1,2931.1,12,10.89,4717.02,0.66,3.97
2024-08-16,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Canary seed,1,3073.8,11,9.98,4946.67,0.63,3.81
2024-09-25,CALGARY LOG PARK,AB,ROBERTS BANK,BC,Leeks,1,988.7,30,27.22,1591.11,0.55,3.34
2024-08-08,SASKATOON INTER TER,SK,FAIRVIEW COVE IMPEX,NS,Sugar beets (including molasses),1,2744.5,30,27.22,4416.72,1.53,9.28
2024-09-06,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Fish meal,1,764.1,27,24.49,1229.67,0.38,2.33
2024-09-16,ROBERTS BANK,BC,ARCADIA,WI,Peaches,1,2255.4,6,5.44,3629.62,0.25,1.53
2024-09-27,ROBERTS BANK,BC,MEMPHIS INTER TERM,TN,Saskatoon berries,1,2931.1,11,9.98,4717.02,0.6,3.63
2024-08-28,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Deferred sheep,1,1101.2,14,12.7,1772.16,0.29,1.74
2024-09-27,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,"Chickens, eggs for hatching",1,2457.7,12,10.89,3955.18,0.55,3.32
2024-09-16,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Chickens (non-supply managed),1,2757.8,26,23.59,4438.13,1.34,8.08
2024-08-28,FAIRVIEW COVE IMPEX,NS,MALPORT,ON,Mustard seed,1,1100.3,5,4.54,1770.71,0.1,0.62
2024-09-16,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Other feed charges (itemized),1,2757.8,4,3.63,4438.13,0.21,1.24
2024-08-16,ROBERTS BANK,BC,DETROIT INTER TERM,MI,"Cherries (sweet, sour)",1,2737.3,2,1.81,4405.14,0.1,0.62
2024-08-23,FAIRVIEW COVE IMPEX,NS,MONTREAL TASCH YARD,PQ,Oats,1,764.1,5,4.54,1229.67,0.07,0.43
2024-09-27,ROBERTS BANK,BC,MEMPHIS INTER TERM,TN,Elk velvet,1,2931.1,4,3.63,4717.02,0.22,1.32
2024-09-18,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Lathyrus,1,1101.2,7,6.35,1772.16,0.14,0.87
2024-08-27,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Cauliflower,1,2457.7,22,19.96,3955.18,1.01,6.1
2024-09-17,FAIRVIEW COVE IMPEX,NS,BRAMPTON INTER TERM,ON,Trees (fruit and ornamental),1,1101.2,14,12.7,1772.16,0.29,1.74
2024-08-27,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Chickens,1,2757.8,3,2.72,4438.13,0.15,0.93
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Deferred elk,1,2757.8,17,15.42,4438.13,0.87,5.28
2024-08-27,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,"Cattle, calves",1,2757.8,8,7.26,4438.13,0.41,2.49
2024-09-06,ROBERTS BANK,BC,DETROIT INTER TERM,MI,Potatoes and by-products,1,2737.3,9,8.16,4405.14,0.46,2.78
2024-08-16,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Triticale,1,3073.8,28,25.4,4946.67,1.6,9.7
2024-08-21,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Other feed charges (itemized),1,1101.2,10,9.07,1772.16,0.21,1.24
2024-09-16,ROBERTS BANK,BC,MEMPHIS INTER TERM,TN,Chervil,1,2931.1,9,8.16,4717.02,0.49,2.97
2024-08-09,ROBERTS BANK,BC,EDMONTON INTER TERM,AB,Mustard seed,1,766.3,11,9.98,1233.21,0.16,0.95
2024-09-16,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Fireweed,1,2457.7,13,11.79,3955.18,0.6,3.6
2024-08-27,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Deferred bovine cattle,1,2757.8,8,7.26,4438.13,0.41,2.49
2024-09-10,FAIRVIEW COVE IMPEX,NS,VANCOUVER INTER TER,BC,Peppers,1,3795.3,18,16.33,6107.78,1.27,7.7
2024-09-16,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Pollination services fee,1,2457.7,16,14.52,3955.18,0.73,4.43
2024-08-09,ROBERTS BANK,BC,REGINA INTER TERM,SK,Fox,1,1382.5,11,9.98,2224.86,0.28,1.71
2024-08-09,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Deferred goat,1,2757.8,8,7.26,4438.13,0.41,2.49
2024-08-16,ROBERTS BANK,BC,CHICAGO INTER TERM,IL,Mustard seed,1,2457.7,6,5.44,3955.18,0.27,1.66
2024-09-16,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Khorasan wheat/Kamut,1,2757.8,12,10.89,4438.13,0.62,3.73
2024-09-24,FAIRVIEW COVE IMPEX,NS,MONTREAL TASCH YARD,PQ,Spelt,1,764.1,2,1.81,1229.67,0.03,0.17
2024-08-06,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Corn,1,3073.8,12,10.89,4946.67,0.69,4.16
2024-09-24,MONTREAL TASCH YARD,PQ,FAIRVIEW COVE IMPEX,NS,Tarragon,1,764.1,27,24.49,1229.67,0.38,2.33
2024-08-27,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Oranges,1,2757.8,14,12.7,4438.13,0.72,4.35
2024-08-06,ROBERTS BANK,BC,MALPORT,ON,Rye,1,2765.7,11,9.98,4450.84,0.57,3.43
2024-09-06,BRAMPTON INTER TERM,ON,FAIRVIEW COVE IMPEX,NS,Quail,1,1101.2,9,8.16,1772.16,0.18,1.12
2024-08-27,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Other feed charges (itemized),1,2757.8,5,4.54,4438.13,0.26,1.55
2024-09-26,CALGARY LOG PARK,AB,ROBERTS BANK,BC,Deer,1,988.7,30,27.22,1591.11,0.55,3.34
2024-08-16,ROBERTS BANK,BC,ARCADIA,WI,Rhubarb,1,2255.4,9,8.16,3629.62,0.38,2.29
2024-08-27,ROBERTS BANK,BC,DETROIT INTER TERM,MI,"Chickens, eggs for consumption",1,2737.3,4,3.63,4405.14,0.2,1.23
2024-08-16,ROBERTS BANK,BC,MONTREAL TASCH YARD,PQ,Gooseberries,1,3073.8,11,9.98,4946.67,0.63,3.81
2024-08-06,ROBERTS BANK,BC,WINNIPEG SYMING YAR,MB,Loganberries,1,1566.3,9,8.16,2520.65,0.26,1.59
2024-09-06,ROBERTS BANK,BC,BRAMPTON INTER TERM,ON,Forage seed,1,2757.8,13,11.79,4438.13,0.67,4.04
